decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4482;54.5976;N3 data of Kiel bay;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
12.510600090026855;44.246299743652344;Occhipinti dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
12.510600090026855;44.246299743652344;Occhipinti dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
11.329999923706055;54.54999923706055;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;28.4
11.329999923706055;54.54999923706055;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;28.4
11.550000190734863;54.31999969482422;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;25
11.75;54.18000030517578;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.4
11.75;54.18000030517578;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.4
11.75;54.18000030517578;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.4
11.75;54.18000030517578;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.4
11.550000190734863;54.31999969482422;IOW Macrozoobenthos monitoring Baltic Sea (1980-2005);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;25
8.0405;54.8025;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
8.0245;54.592666666666666;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
8.006833333333333;54.5505;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
8.384833333333333;54.321;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
8.384833333333333;54.321;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
8.420666666666667;54.28333333333333;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
8.278166666666667;54.023666666666664;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
8.286666666666667;54.021;Amrum Bank and inner German Bight Benthos;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
2.56920635836;51.1085013538;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52896764189;51.1393069273;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54363622681;51.1071184434;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55139612648;51.0993700465;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55177312994;51.1076444985;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54047226802;51.1193626744;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53648836169;51.1234025128;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54748815615;51.1032217207;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56141880729;51.1163047692;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55000235924;51.1281852773;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55986856491;51.1080439376;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.09596367517;51.3358669003;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.07587157952;51.3562934017;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.25846347137;51.3869381991;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.09135098032;51.3407172653;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.08098927597;51.350993714;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.07066612247;51.3613321474;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.25270512445;51.3955740039;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.58654369223;51.1457832896;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.59586200202;51.1182633168;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55678003681;51.1576340835;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57105885338;51.1614371052;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.59035253103;51.1499421506;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53145127605;51.148129398;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57863302884;51.1620221552;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.60546743919;51.1177745603;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57422740859;51.1574560965;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.27430532539;51.3637209607;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.26909287543;51.3713492327;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.1036257886;51.3279474215;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.10024622648;51.33145724;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52823465612;51.1228659356;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55975141086;51.136908994;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.51700808315;51.1347529814;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52070894313;51.1307036587;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.76727098245;51.2346040975;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57895467075;51.1172504741;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.98495805321;51.2853521039;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54810216903;51.1486355361;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54453190939;51.1525873048;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.96417832175;51.3064249401;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.99275989583;51.2773858764;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.98728168115;51.2829694832;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.58276170802;51.113343445;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.98135743147;51.2889394165;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.96674811938;51.3038180095;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.77642565487;51.2253420333;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.26702722182;51.374348276;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.27038905992;51.3694579394;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.95511696502;51.3157555347;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.5323090639;51.1353996712;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53684659931;51.1318747398;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52493615586;51.1351811166;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57099973311;51.106115972;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.79841979781;51.2029464887;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.79343016368;51.2080363617;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53172333991;51.145261932;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53975179705;51.1372276666;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56425195002;51.1128083331;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.80665651902;51.1945976379;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.80011553916;51.201393747;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54257612346;51.1363664886;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53810888264;51.1400088178;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55580411404;51.1118233559;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54021508219;51.1481461905;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.59370510922;51.1296041966;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57844322027;51.145187859;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57290392528;51.1412740843;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56659549376;51.1570144228;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57093496808;51.1532086868;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56749302764;51.137486411;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.5807083877;51.1334340258;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.5771705083;51.1374048966;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.59091564014;51.113731949;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56916514023;51.1451900215;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56157119976;51.1530300883;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55234509206;51.153408791;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.57545652548;51.1294764309;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.58692360642;51.1176295968;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54382470453;51.1445543976;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.59609584996;51.1176616363;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.5786868563;51.1089945079;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54657491411;51.1323265087;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55607348039;51.1493045158;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56395523002;51.1412950195;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53443846743;51.1439508966;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55227720299;51.1367817056;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.5747509362;51.1129369082;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.56542723605;51.1123990572;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.55809900546;51.157279381;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52083666831;51.1390760675;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.52519533579;51.1433562153;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.58637152652;51.1538487903;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.58232138469;51.1495001022;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53991096191;51.1111414293;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53611424828;51.1151010646;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.95942552885;51.3113060586;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.27246863934;51.3664588015;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.54428254027;51.1154748925;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2.53521777467;51.1417958338;Long term trends in the macrobenthos of the Belgian Continental Shelf;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
3.30583;53.525;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;34.400002
4.15167;53.845;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;43
4.27694;53.6278;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;37
3.87333;53.8586;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;39.599998
4.5;53.7014;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;38.299999
3;53.5111;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;31.6
5.98333;53.8583;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;29.5
4.66667;52.8333;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.1
6.18417;53.5358;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
3.23333;54.9117;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36
4.9;53.7444;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36.5
3.63056;53.7556;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;37.5
5.17778;53.925;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;39.200001
3.5;54.75;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;43
3.31667;54.3333;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;49.200001
2.86417;54.0944;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;50.900002
4.7675;53.7678;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;38
3.36667;54.8233;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42
3.49611;53.5111;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;32.700001
4.53333;54.65;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;49.5
3;54.5111;North Sea observations of Crustacea, Polychaeta, Echinodermata, Mollusca and some other groups between 1986 and 2003;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36.799999
3.9885;55.795;Macrobenthos data from the Doggerbank - 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;44.700001
4.0053;55.7982;Macrobenthos data from the Doggerbank - 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;44.599998
3.9949;55.7822;Macrobenthos data from the Doggerbank - 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42.099998
3.9827;55.7854;Macrobenthos data from the Doggerbank - 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42.900002
13.5961666666667;45.6638333333333;Macrobenthos North Adriatic-INTERREG-FVG Project;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.9
13.5961666666667;45.6638333333333;Macrobenthos North Adriatic-INTERREG-FVG Project;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.9
13.5961666666667;45.6638333333333;Macrobenthos North Adriatic-INTERREG-FVG Project;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.9
13.5961666666667;45.6638333333333;Macrobenthos North Adriatic-INTERREG-FVG Project;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.9
13.5961666666667;45.6638333333333;Macrobenthos North Adriatic-INTERREG-FVG Project;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.9
11.0417;57.9317;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;95
11.36;58.3383;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
11.0417;57.9317;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;95
11.0417;57.9317;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;95
11.0417;57.9317;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;95
11.43;58.245;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42
11.43;58.245;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42
11.4783;58.2633;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30
11.4783;58.2633;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30
12.6407;56.6167;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.6407;56.6167;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.6407;56.6167;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.6407;56.6167;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.6407;56.6167;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.0292;57.36;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
12.05;57.4067;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
12.05;57.4067;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
12.05;57.4067;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
12.05;57.4067;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
12.05;57.4067;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
12.0292;57.36;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
12.0292;57.36;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
12.0292;57.36;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
12.0292;57.36;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27
12.0833;57.2687;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
12.0833;57.2687;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
12.0742;57.225;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.0742;57.225;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
12.8296;56.4761;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
